Date,Day,Time,Temperature_C,Humidity_%,AB1_Students,AB2_Students,AB3_Students,AB4_Students,AB5_Students,MAB1_Students,MAB2_Students,MAB3_Students,MAB4_Students,Active_Windows_Labs,Active_Mac_Labs,Central_Library_Occupancy,Admin_Office_Staff,Glass_Cafeteria_Occupancy,Open_Cafeteria_Occupancy,Auditorium_Active,Boys_Hostel_Load_kWh,Girls_Hostel_Load_kWh,Solar_Generation_kWh,Electricity_Consumption_kWh,Net_Grid_Usage_kWh,Anomaly_Score,Is_Anomaly,Year,Month,Day_Of_Month,Hour,Day_Encoded,Total_AB_Students,Total_MAB_Students,Total_Students,Total_Hostel_Load,Total_Active_Labs
2026-01-06,Tuesday,16:00,30.8,40,5,27,4,18,21,12,2,4,23,0,0,20,5,10,6,0,329,288,108,2266.3,2158.3,0.0633,0,2026,1,6,16,5,75,41,116,617,0
2026-01-06,Tuesday,17:00,29.0,48,6,12,13,14,10,5,11,9,23,0,0,10,5,28,14,0,427,433,47,2532.5,2485.5,0.1395,0,2026,1,6,17,5,55,48,103,860,0
2026-01-06,Tuesday,18:00,29.6,40,1,4,5,24,19,1,21,2,8,0,0,14,5,23,12,0,476,422,30,2645.3,2615.3,0.1342,0,2026,1,6,18,5,53,32,85,898,0
2026-01-06,Tuesday,19:00,28.7,46,13,8,6,24,16,3,11,13,3,0,0,9,5,28,12,0,389,387,0,2463.5,2463.5,0.1313,0,2026,1,6,19,5,67,30,97,776,0
2026-01-06,Tuesday,20:00,27.5,49,16,21,9,1,7,12,19,1,0,0,0,6,5,19,8,0,434,373,0,2503.6,2503.6,0.142,0,2026,1,6,20,5,54,32,86,807,0
2026-01-06,Tuesday,21:00,27.3,51,24,4,24,8,9,10,3,0,15,0,0,13,5,15,7,0,531,497,0,2733.2,2733.2,0.1553,0,2026,1,6,21,5,69,28,97,1028,0
2026-01-06,Tuesday,22:00,26.3,47,24,34,14,32,35,22,4,25,2,0,0,13,5,10,12,0,512,479,0,2696.8,2696.8,0.1443,0,2026,1,6,22,5,139,53,192,991,0
2026-01-06,Tuesday,23:00,24.9,53,4,20,36,27,36,25,40,26,18,0,0,3,5,22,5,0,530,472,0,2743.0,2743.0,0.117,0,2026,1,6,23,5,123,109,232,1002,0
2026-01-07,Wednesday,00:00,25.0,59,20,10,39,29,23,5,27,6,15,0,0,13,5,28,11,0,490,425,0,2611.5,2611.5,0.0847,0,2026,1,7,0,6,121,53,174,915,0
2026-01-07,Wednesday,01:00,24.0,58,33,5,25,19,21,14,21,10,4,0,0,16,5,30,6,0,456,445,0,2557.1,2557.1,0.0736,0,2026,1,7,1,6,103,49,152,901,0
2026-01-07,Wednesday,02:00,24.4,56,33,32,12,22,22,9,15,6,9,0,0,8,5,16,7,0,459,427,0,2662.3,2662.3,0.1084,0,2026,1,7,2,6,121,39,160,886,0
2026-01-07,Wednesday,03:00,23.1,63,38,9,4,11,40,31,29,36,37,0,0,14,5,28,15,0,423,446,0,2626.2,2626.2,0.0036,0,2026,1,7,3,6,102,133,235,869,0
2026-01-07,Wednesday,04:00,25.0,62,40,39,20,40,20,9,28,4,30,0,0,14,5,30,9,0,450,476,0,2775.9,2775.9,0.0492,0,2026,1,7,4,6,159,71,230,926,0
2026-01-07,Wednesday,05:00,25.5,54,17,37,3,22,32,4,19,29,28,0,0,1,5,11,10,0,505,481,0,2637.1,2637.1,0.1243,0,2026,1,7,5,6,111,80,191,986,0
2026-01-07,Wednesday,06:00,26.1,52,26,9,2,20,27,27,2,19,19,0,0,16,5,22,12,0,427,415,13,2468.1,2455.1,0.0955,0,2026,1,7,6,6,84,67,151,842,0
2026-01-07,Wednesday,07:00,27.0,50,30,25,23,28,1,14,29,25,18,0,0,20,5,16,10,0,432,349,33,2430.0,2397.0,0.1025,0,2026,1,7,7,6,107,86,193,781,0
2026-01-07,Wednesday,08:00,27.6,49,16,4,30,1,14,3,25,28,26,0,0,10,5,12,13,0,368,380,61,2406.7,2345.7,0.1158,0,2026,1,7,8,6,65,82,147,748,0
2026-01-07,Wednesday,09:00,28.3,52,1,7,22,14,14,16,16,19,5,0,0,11,5,21,9,0,313,294,89,2189.6,2100.6,0.0472,0,2026,1,7,9,6,58,56,114,607,0
2026-01-07,Wednesday,10:00,28.2,46,24,10,21,19,1,25,20,20,10,0,0,2,5,20,6,0,354,293,138,2245.0,2107.0,0.0745,0,2026,1,7,10,6,75,75,150,647,0
2026-01-07,Wednesday,11:00,28.7,43,12,9,8,23,27,21,30,29,19,0,0,4,5,20,6,0,330,276,202,2241.7,2039.7,0.0724,0,2026,1,7,11,6,79,99,178,606,0
2026-01-07,Wednesday,12:00,28.9,39,4,29,11,9,30,20,22,21,12,0,0,4,5,29,6,0,331,309,199,2298.6,2099.6,0.0601,0,2026,1,7,12,6,83,75,158,640,0
2026-01-07,Wednesday,13:00,29.3,38,12,20,25,10,26,4,21,22,26,0,0,16,5,12,15,0,299,290,219,2229.2,2010.2,0.0355,0,2026,1,7,13,6,93,73,166,589,0
2026-01-07,Wednesday,14:00,29.2,39,16,11,0,11,9,5,30,6,10,0,0,15,5,16,8,0,325,325,241,2133.5,1892.5,0.0163,0,2026,1,7,14,6,47,51,98,650,0
2026-01-07,Wednesday,15:00,29.1,42,4,2,9,27,25,3,16,24,17,0,0,16,5,11,15,0,339,337,136,2257.5,2121.5,0.0743,0,2026,1,7,15,6,67,60,127,676,0
2026-01-07,Wednesday,16:00,29.6,42,24,19,4,19,12,4,5,5,26,0,0,19,5,15,12,0,342,312,85,2384.2,2299.2,0.1046,0,2026,1,7,16,6,78,40,118,654,0
2026-01-07,Wednesday,17:00,29.8,42,11,21,23,7,14,19,9,24,23,0,0,14,5,17,13,0,425,409,55,2482.4,2427.4,0.122,0,2026,1,7,17,6,76,75,151,834,0
2026-01-07,Wednesday,18:00,28.9,41,30,25,25,15,28,26,6,11,21,0,0,18,5,24,12,0,430,436,33,2564.1,2531.1,0.1316,0,2026,1,7,18,6,123,64,187,866,0
2026-01-07,Wednesday,19:00,27.4,47,24,12,16,16,13,30,5,26,6,0,0,19,5,14,9,0,446,458,0,2566.6,2566.6,0.1465,0,2026,1,7,19,6,81,67,148,904,0
2026-01-07,Wednesday,20:00,27.8,47,1,20,15,27,11,17,29,3,22,0,0,16,5,13,9,0,470,403,0,2572.2,2572.2,0.1437,0,2026,1,7,20,6,74,71,145,873,0
2026-01-07,Wednesday,21:00,27.4,50,2,24,5,8,14,28,16,4,26,0,0,13,5,12,8,0,485,478,0,2711.8,2711.8,0.1571,0,2026,1,7,21,6,53,74,127,963,0
2026-01-07,Wednesday,22:00,25.8,53,28,22,1,26,3,25,32,23,15,0,0,12,5,12,10,0,478,507,0,2568.6,2568.6,0.1241,0,2026,1,7,22,6,80,95,175,985,0
2026-01-07,Wednesday,23:00,25.4,57,14,1,20,6,21,9,8,2,18,0,0,15,5,14,12,0,546,471,0,2654.8,2654.8,0.109,0,2026,1,7,23,6,62,37,99,1017,0
2026-01-08,Thursday,00:00,26.1,53,28,39,0,5,1,16,13,9,35,0,0,19,5,26,11,0,403,451,0,2508.2,2508.2,0.102,0,2026,1,8,0,4,73,73,146,854,0
2026-01-08,Thursday,01:00,23.7,62,7,18,15,19,7,3,15,26,40,0,0,19,5,24,6,0,471,424,0,2497.8,2497.8,0.0118,0,2026,1,8,1,4,66,84,150,895,0
2026-01-08,Thursday,02:00,24.1,61,7,31,38,34,1,40,32,36,15,0,0,4,5,19,11,0,461,488,0,2573.7,2573.7,0.0529,0,2026,1,8,2,4,111,123,234,949,0
2026-01-08,Thursday,03:00,22.0,59,0,39,22,15,36,26,11,5,33,0,0,11,5,12,13,0,463,445,0,2579.8,2579.8,0.0138,0,2026,1,8,3,4,112,75,187,908,0
2026-01-08,Thursday,04:00,25.2,55,34,32,32,35,1,24,30,2,40,0,0,12,5,21,9,0,504,437,0,2710.8,2710.8,0.1197,0,2026,1,8,4,4,134,96,230,941,0
2026-01-08,Thursday,05:00,25.9,57,1,22,4,22,15,40,6,37,21,0,0,4,5,11,10,0,480,451,0,2656.0,2656.0,0.1114,0,2026,1,8,5,4,64,104,168,931,0
2026-01-08,Thursday,06:00,27.2,52,17,10,26,20,5,26,24,21,14,0,0,15,5,30,7,0,484,437,16,2552.3,2536.3,0.1239,0,2026,1,8,6,4,78,85,163,921,0
2026-01-08,Thursday,07:00,28.1,48,2,22,24,30,14,1,9,6,1,0,0,6,5,11,10,0,361,374,34,2434.1,2400.1,0.1111,0,2026,1,8,7,4,92,17,109,735,0
2026-01-08,Thursday,08:00,27.2,46,16,12,26,17,15,8,1,24,20,0,0,6,5,19,10,0,350,361,57,2251.0,2194.0,0.0809,0,2026,1,8,8,4,86,53,139,711,0
2026-01-08,Thursday,09:00,28.6,46,1,27,20,10,8,3,25,11,13,0,0,12,5,24,11,0,334,286,90,2244.8,2154.8,0.076,0,2026,1,8,9,4,66,52,118,620,0
2026-01-08,Thursday,10:00,27.9,47,5,15,22,15,11,29,25,16,8,0,0,2,5,23,6,0,343,299,137,2219.5,2082.5,0.0674,0,2026,1,8,10,4,68,78,146,642,0
2026-01-08,Thursday,11:00,27.8,41,26,5,17,9,10,3,2,10,21,0,0,9,5,19,12,0,312,285,186,2210.5,2024.5,0.0526,0,2026,1,8,11,4,67,36,103,597,0
2026-01-08,Thursday,12:00,29.7,38,13,5,22,14,11,14,1,23,27,0,0,11,5,29,11,0,337,329,199,2243.4,2044.4,0.044,0,2026,1,8,12,4,65,65,130,666,0
2026-01-08,Thursday,13:00,29.0,41,25,30,1,2,21,20,12,11,16,0,0,5,5,10,7,0,334,320,239,2220.5,1981.5,0.0597,0,2026,1,8,13,4,79,59,138,654,0
2026-01-08,Thursday,14:00,29.2,43,21,25,14,1,4,2,7,24,20,0,0,11,5,21,11,0,330,341,203,2316.3,2113.3,0.0936,0,2026,1,8,14,4,65,53,118,671,0
2026-01-08,Thursday,15:00,29.6,38,1,19,4,21,14,30,11,11,14,0,0,2,5,28,7,0,316,297,145,2255.8,2110.8,0.0421,0,2026,1,8,15,4,59,66,125,613,0
2026-01-08,Thursday,16:00,28.9,40,12,10,20,8,7,30,3,0,23,0,0,5,5,25,13,0,368,335,94,2336.3,2242.3,0.0883,0,2026,1,8,16,4,57,56,113,703,0
2026-01-08,Thursday,17:00,29.1,42,17,3,8,24,8,22,14,6,19,0,0,9,5,25,8,0,403,399,45,2507.5,2462.5,0.1329,0,2026,1,8,17,4,60,61,121,802,0
2026-01-08,Thursday,18:00,29.0,41,27,2,14,5,28,22,14,2,25,0,0,10,5,21,6,0,470,375,28,2552.2,2524.2,0.1311,0,2026,1,8,18,4,76,63,139,845,0
2026-01-08,Thursday,19:00,28.8,49,9,28,9,27,5,22,22,29,22,0,0,20,5,15,10,0,418,431,0,2561.4,2561.4,0.1443,0,2026,1,8,19,4,78,95,173,849,0
2026-01-08,Thursday,20:00,27.5,49,16,7,3,6,25,4,7,25,15,0,0,0,5,21,13,0,446,367,0,2581.9,2581.9,0.1521,0,2026,1,8,20,4,57,51,108,813,0
2026-01-08,Thursday,21:00,27.9,47,18,11,14,25,17,4,19,28,2,0,0,2,5,19,11,0,511,487,0,2696.2,2696.2,0.1566,0,2026,1,8,21,4,85,53,138,998,0
2026-01-08,Thursday,22:00,26.1,51,30,33,26,26,36,4,8,20,4,0,0,14,5,24,15,0,498,506,0,2732.3,2732.3,0.1367,0,2026,1,8,22,4,151,36,187,1004,0
2026-01-08,Thursday,23:00,25.5,58,33,22,8,35,40,37,11,8,27,0,0,16,5,11,6,0,413,505,0,2496.3,2496.3,0.0698,0,2026,1,8,23,4,138,83,221,918,0
2026-01-09,Friday,00:00,24.7,55,33,9,19,10,10,20,14,22,33,0,0,9,5,12,9,0,428,470,0,2551.8,2551.8,0.0961,0,2026,1,9,0,0,81,89,170,898,0
2026-01-09,Friday,01:00,24.4,59,12,40,35,17,8,40,19,39,34,0,0,2,5,26,15,0,477,441,0,2533.4,2533.4,0.0559,0,2026,1,9,1,0,112,132,244,918,0
2026-01-09,Friday,02:00,24.1,58,10,37,37,9,10,39,38,21,36,0,0,1,5,10,6,0,421,428,0,2636.4,2636.4,0.0946,0,2026,1,9,2,0,103,134,237,849,0
2026-01-09,Friday,03:00,23.4,59,2,36,16,13,36,26,39,40,1,0,0,15,5,30,13,0,454,430,0,2714.6,2714.6,0.0402,0,2026,1,9,3,0,103,106,209,884,0
2026-01-09,Friday,04:00,25.2,60,18,19,30,15,25,19,29,4,3,0,0,5,5,24,11,0,493,445,0,2607.3,2607.3,0.08,0,2026,1,9,4,0,107,55,162,938,0
2026-01-09,Friday,05:00,25.5,55,30,29,13,21,38,9,20,20,22,0,0,12,5,14,10,0,463,458,0,2614.3,2614.3,0.1218,0,2026,1,9,5,0,131,71,202,921,0
2026-01-09,Friday,06:00,26.8,52,16,17,3,10,7,14,3,8,14,0,0,7,5,14,6,0,466,386,12,2535.8,2523.8,0.1184,0,2026,1,9,6,0,53,39,92,852,0
2026-01-09,Friday,07:00,27.6,40,30,12,27,19,13,7,30,27,28,0,0,5,5,20,14,0,445,368,34,2409.9,2375.9,0.0903,0,2026,1,9,7,0,101,92,193,813,0
2026-01-09,Friday,08:00,27.9,43,6,24,5,15,16,14,15,28,9,0,0,15,5,10,6,0,380,414,66,2429.0,2363.0,0.1064,0,2026,1,9,8,0,66,66,132,794,0
2026-01-09,Friday,09:00,28.6,45,16,14,30,7,6,18,11,1,1,0,0,9,5,25,14,0,329,310,122,2231.9,2109.9,0.0681,0,2026,1,9,9,0,73,31,104,639,0
2026-01-09,Friday,10:00,28.7,45,20,21,15,9,17,0,27,3,13,0,0,4,5,18,10,0,347,325,159,2176.0,2017.0,0.0506,0,2026,1,9,10,0,82,43,125,672,0
2026-01-09,Friday,11:00,29.9,38,11,1,12,1,18,17,6,11,17,0,0,9,5,12,11,0,332,289,181,2224.7,2043.7,0.0415,0,2026,1,9,11,0,43,51,94,621,0
2026-01-09,Friday,12:00,29.4,41,24,17,8,26,19,21,19,3,4,0,0,3,5,22,10,0,357,311,225,2261.1,2036.1,0.0645,0,2026,1,9,12,0,94,47,141,668,0
2026-01-09,Friday,13:00,30.1,38,10,17,30,11,24,4,6,19,16,0,0,12,5,26,5,0,338,316,171,2343.1,2172.1,0.0771,0,2026,1,9,13,0,92,45,137,654,0
2026-01-09,Friday,14:00,29.3,39,4,22,10,25,15,16,14,4,19,0,0,16,5,14,10,0,322,304,198,2104.1,1906.1,0.0102,0,2026,1,9,14,0,76,53,129,626,0
2026-01-09,Friday,15:00,30.3,38,10,5,12,19,23,26,9,18,10,0,0,16,5,26,13,0,306,264,136,2145.5,2009.5,0.0232,0,2026,1,9,15,0,69,63,132,570,0
2026-01-09,Friday,16:00,30.2,42,18,9,15,26,0,11,10,21,3,0,0,13,5,28,9,0,312,344,111,2300.6,2189.6,0.0792,0,2026,1,9,16,0,68,45,113,656,0
2026-01-09,Friday,17:00,27.4,49,23,27,22,20,0,19,15,8,30,0,0,20,5,28,14,0,394,365,54,2549.7,2495.7,0.1418,0,2026,1,9,17,0,92,72,164,759,0
2026-01-09,Friday,18:00,29.4,43,1,18,15,5,16,20,23,19,24,0,0,12,5,14,15,0,445,426,28,2595.9,2567.9,0.1381,0,2026,1,9,18,0,55,86,141,871,0
2026-01-09,Friday,19:00,28.2,44,18,30,22,3,6,0,14,10,13,0,0,4,5,23,8,0,410,398,0,2387.9,2387.9,0.1138,0,2026,1,9,19,0,79,37,116,808,0
2026-01-09,Friday,20:00,27.5,44,13,16,24,19,29,15,27,27,23,0,0,1,5,14,13,0,401,409,0,2584.6,2584.6,0.1492,0,2026,1,9,20,0,101,92,193,810,0
2026-01-09,Friday,21:00,27.5,44,6,17,10,21,15,16,12,10,30,0,0,5,5,24,13,0,469,500,0,2586.7,2586.7,0.1492,0,2026,1,9,21,0,69,68,137,969,0
2026-01-09,Friday,22:00,26.2,54,21,34,22,16,39,30,12,15,17,0,0,17,5,19,8,0,470,476,0,2550.3,2550.3,0.1136,0,2026,1,9,22,0,132,74,206,946,0
2026-01-09,Friday,23:00,25.3,57,19,18,13,31,20,30,22,35,17,0,0,9,5,13,14,0,451,485,0,2625.0,2625.0,0.1063,0,2026,1,9,23,0,101,104,205,936,0
2026-01-10,Saturday,00:00,25.1,59,34,24,25,22,9,18,2,18,5,0,0,11,5,24,15,0,502,442,0,2602.6,2602.6,0.0848,0,2026,1,10,0,2,114,43,157,944,0
2026-01-10,Saturday,01:00,24.2,61,16,30,13,12,34,17,35,17,8,0,0,3,5,29,14,0,466,440,0,2551.4,2551.4,0.0394,0,2026,1,10,1,2,105,77,182,906,0
2026-01-10,Saturday,02:00,23.0,56,15,15,3,33,14,40,14,3,6,0,0,13,5,20,12,0,513,406,0,2557.2,2557.2,0.0473,0,2026,1,10,2,2,80,63,143,919,0
2026-01-10,Saturday,03:00,22.3,63,6,8,0,35,10,26,30,30,12,0,0,9,5,20,9,0,456,472,0,2568.5,2568.5,-0.0103,1,2026,1,10,3,2,59,98,157,928,0
2026-01-10,Saturday,04:00,25.0,56,3,5,36,14,34,2,11,26,11,0,0,1,5,22,12,0,524,408,0,2634.6,2634.6,0.1179,0,2026,1,10,4,2,92,50,142,932,0
2026-01-10,Saturday,05:00,25.9,56,11,18,2,0,19,36,38,6,21,0,0,9,5,24,15,0,459,436,0,2583.5,2583.5,0.1183,0,2026,1,10,5,2,50,101,151,895,0
2026-01-10,Saturday,06:00,26.1,55,17,16,15,28,30,4,27,16,14,0,0,8,5,16,6,0,526,424,12,2618.2,2606.2,0.1207,0,2026,1,10,6,2,106,61,167,950,0
2026-01-10,Saturday,07:00,28.4,46,23,14,20,8,22,5,0,23,10,0,0,9,5,28,15,0,434,408,32,2547.5,2515.5,0.1415,0,2026,1,10,7,2,87,38,125,842,0
2026-01-10,Saturday,08:00,28.4,45,5,19,27,20,28,12,26,13,16,0,0,10,5,12,11,0,390,358,58,2357.6,2299.6,0.1071,0,2026,1,10,8,2,99,67,166,748,0
2026-01-10,Saturday,09:00,27.2,45,5,4,15,10,29,7,0,8,12,0,0,7,5,24,9,0,311,307,103,2224.1,2121.1,0.0625,0,2026,1,10,9,2,63,27,90,618,0
2026-01-10,Saturday,10:00,28.9,38,9,18,23,18,0,8,20,11,22,0,0,7,5,11,15,0,333,326,114,2366.8,2252.8,0.0737,0,2026,1,10,10,2,68,61,129,659,0
2026-01-10,Saturday,11:00,29.1,38,9,5,12,21,16,29,28,28,22,0,0,9,5,13,15,0,325,313,209,2213.5,2004.5,0.0365,0,2026,1,10,11,2,63,107,170,638,0
2026-01-10,Saturday,12:00,28.5,41,9,11,19,7,7,30,4,15,4,0,0,14,5,29,10,0,298,301,191,2095.2,1904.2,0.0277,0,2026,1,10,12,2,53,53,106,599,0
2026-01-10,Saturday,13:00,30.0,41,17,29,15,24,17,25,21,26,6,0,0,7,5,29,6,0,338,283,205,2273.6,2068.6,0.0683,0,2026,1,10,13,2,102,78,180,621,0
2026-01-10,Saturday,14:00,29.4,45,16,22,11,2,29,18,3,1,26,0,0,17,5,26,8,0,334,307,184,2223.7,2039.7,0.0555,0,2026,1,10,14,2,80,48,128,641,0
2026-01-10,Saturday,15:00,29.2,41,4,5,10,27,16,14,3,21,6,0,0,18,5,25,6,0,345,289,150,2125.2,1975.2,0.032,0,2026,1,10,15,2,62,44,106,634,0
2026-01-10,Saturday,16:00,29.4,38,14,25,1,14,4,16,13,14,18,0,0,1,5,27,12,0,284,310,114,2226.1,2112.1,0.0316,0,2026,1,10,16,2,58,61,119,594,0
2026-01-10,Saturday,17:00,29.3,41,9,23,0,12,8,26,0,23,6,0,0,18,5,12,5,0,427,427,55,2544.7,2489.7,0.1283,0,2026,1,10,17,2,52,55,107,854,0
2026-01-10,Saturday,18:00,28.6,40,22,2,17,1,29,28,2,29,15,0,0,1,5,19,11,0,455,401,26,2570.6,2544.6,0.1249,0,2026,1,10,18,2,71,74,145,856,0
2026-01-10,Saturday,19:00,27.4,45,4,24,20,23,20,30,13,11,28,0,0,12,5,24,11,0,429,431,0,2579.0,2579.0,0.142,0,2026,1,10,19,2,91,82,173,860,0
2026-01-10,Saturday,20:00,27.4,49,12,2,21,30,21,27,17,4,20,0,0,11,5,13,7,0,465,419,0,2566.5,2566.5,0.1476,0,2026,1,10,20,2,86,68,154,884,0
2026-01-10,Saturday,21:00,26.1,47,17,12,16,4,23,7,26,0,24,0,0,0,5,19,12,0,490,456,0,2613.1,2613.1,0.1313,0,2026,1,10,21,2,72,57,129,946,0
2026-01-10,Saturday,22:00,26.2,54,34,27,34,24,14,15,29,22,9,0,0,8,5,16,6,0,497,487,0,2678.7,2678.7,0.1297,0,2026,1,10,22,2,133,75,208,984,0
2026-01-10,Saturday,23:00,24.3,54,2,26,39,1,15,13,4,6,38,0,0,1,5,24,14,0,494,439,0,2655.8,2655.8,0.1088,0,2026,1,10,23,2,83,61,144,933,0
2026-01-11,Sunday,00:00,25.5,62,3,15,2,25,28,14,34,13,3,0,0,4,5,20,10,0,458,478,0,2626.8,2626.8,0.0562,0,2026,1,11,0,3,73,64,137,936,0
2026-01-11,Sunday,01:00,23.7,58,32,18,14,36,20,36,38,20,15,0,0,9,5,20,10,0,456,429,0,2591.4,2591.4,0.0826,0,2026,1,11,1,3,120,109,229,885,0
2026-01-11,Sunday,02:00,23.3,60,9,33,14,26,19,17,3,35,37,0,0,5,5,20,10,0,476,470,0,2698.1,2698.1,0.0358,0,2026,1,11,2,3,101,92,193,946,0
2026-01-11,Sunday,03:00,21.7,53,40,27,35,31,3,22,24,33,20,0,0,13,5,20,10,0,490,403,0,2575.3,2575.3,-0.0017,1,2026,1,11,3,3,136,99,235,893,0
2026-01-11,Sunday,04:00,23.9,54,26,9,19,24,11,34,30,15,14,0,0,9,5,20,10,0,479,459,0,2588.5,2588.5,0.0958,0,2026,1,11,4,3,89,93,182,938,0
2026-01-11,Sunday,05:00,23.8,55,9,29,3,35,26,26,35,33,8,0,0,12,5,20,10,0,475,400,0,2578.8,2578.8,0.0905,0,2026,1,11,5,3,102,102,204,875,0
2026-01-11,Sunday,06:00,26.0,54,27,22,28,22,25,18,19,18,22,0,0,7,5,20,10,0,512,403,11,2692.1,2681.1,0.1293,0,2026,1,11,6,3,124,77,201,915,0
2026-01-11,Sunday,07:00,26.5,48,75,59,75,62,60,66,48,57,58,0,0,40,5,106,43,0,396,354,29,2462.5,2433.5,0.1207,0,2026,1,11,7,3,331,229,560,750,0
2026-01-11,Sunday,08:00,28.5,46,180,182,145,143,204,135,128,156,179,0,0,60,5,101,41,0,377,339,52,2582.2,2530.2,0.1457,0,2026,1,11,8,3,854,598,1452,716,0
2026-01-11,Sunday,09:00,27.6,49,223,208,241,166,219,163,167,192,185,0,0,80,5,99,41,0,319,288,89,2371.3,2282.3,0.1102,0,2026,1,11,9,3,1057,707,1764,607,0
2026-01-11,Sunday,10:00,29.5,38,223,209,218,216,239,166,174,184,185,5,1,170,5,42,17,0,339,325,144,2575.9,2431.9,0.1177,0,2026,1,11,10,3,1105,709,1814,664,6
2026-01-11,Sunday,11:00,28.9,39,233,252,262,215,244,233,199,254,222,3,0,80,5,43,16,0,351,315,166,2525.2,2359.2,0.1019,0,2026,1,11,11,3,1206,908,2114,666,3
2026-01-11,Sunday,12:00,28.8,38,113,122,133,109,98,99,108,87,99,0,1,143,5,211,97,0,323,311,176,2396.6,2220.6,0.0774,0,2026,1,11,12,3,575,393,968,634,1
2026-01-11,Sunday,13:00,29.5,38,146,109,114,116,95,74,77,108,94,8,3,230,5,216,93,0,356,340,226,2733.4,2507.4,0.1361,0,2026,1,11,13,3,580,353,933,696,11
2026-01-11,Sunday,14:00,29.7,40,221,178,167,174,187,148,170,175,170,5,4,208,5,47,21,0,312,269,210,2549.4,2339.4,0.124,0,2026,1,11,14,3,927,663,1590,581,9
2026-01-11,Sunday,15:00,30.0,40,177,233,212,186,186,139,150,178,206,0,3,221,5,77,28,0,329,271,165,2530.7,2365.7,0.122,0,2026,1,11,15,3,994,673,1667,600,3
2026-01-11,Sunday,16:00,28.6,38,214,179,159,114,190,190,188,148,156,1,7,178,5,72,33,0,341,326,109,2656.9,2547.9,0.1175,0,2026,1,11,16,3,856,682,1538,667,8
2026-01-11,Sunday,17:00,28.1,39,91,93,96,73,105,71,73,66,55,0,0,180,5,86,31,0,431,418,56,2583.3,2527.3,0.099,0,2026,1,11,17,3,458,265,723,849,0
2026-01-11,Sunday,18:00,28.7,38,97,74,91,81,71,83,67,66,80,0,0,177,5,145,65,0,441,422,33,2668.2,2635.2,0.1197,0,2026,1,11,18,3,414,296,710,863,0
2026-01-11,Sunday,19:00,27.3,45,82,57,91,90,63,64,78,91,78,0,0,111,5,159,73,0,413,386,0,2595.9,2595.9,0.1419,0,2026,1,11,19,3,383,311,694,799,0
2026-01-11,Sunday,20:00,26.7,48,32,26,24,22,20,23,20,20,31,0,0,131,5,149,62,0,459,408,0,2527.6,2527.6,0.132,0,2026,1,11,20,3,124,94,218,867,0
2026-01-11,Sunday,21:00,27.2,47,33,28,23,26,25,23,22,18,20,0,0,45,5,20,10,0,530,463,0,2663.9,2663.9,0.1571,0,2026,1,11,21,3,135,83,218,993,0
2026-01-11,Sunday,22:00,25.4,54,15,35,20,18,24,29,34,22,19,0,0,8,5,20,10,0,560,443,0,2698.0,2698.0,0.1214,0,2026,1,11,22,3,112,104,216,1003,0
2026-01-11,Sunday,23:00,26.2,55,23,32,31,29,6,30,20,13,23,0,0,10,5,20,10,0,512,443,0,2675.6,2675.6,0.1207,0,2026,1,11,23,3,121,86,207,955,0
2026-01-12,Monday,00:00,24.3,62,26,2,36,14,9,1,16,35,37,0,0,13,5,20,10,0,497,507,0,2731.0,2731.0,0.0406,0,2026,1,12,0,1,87,89,176,1004,0
2026-01-12,Monday,01:00,23.9,60,18,9,12,21,14,24,36,15,31,0,0,10,5,20,10,0,454,448,0,2571.1,2571.1,0.0621,0,2026,1,12,1,1,74,106,180,902,0
2026-01-12,Monday,02:00,23.1,64,16,31,31,29,10,22,10,8,34,0,0,15,5,20,10,0,436,469,0,2680.9,2680.9,-0.0149,1,2026,1,12,2,1,117,74,191,905,0
2026-01-12,Monday,03:00,22.3,54,11,34,3,33,2,4,3,0,26,0,0,4,5,20,10,0,447,473,0,2596.4,2596.4,0.0361,0,2026,1,12,3,1,83,33,116,920,0
2026-01-12,Monday,04:00,23.8,58,40,14,4,9,0,13,32,29,23,0,0,1,5,20,10,0,488,453,0,2610.0,2610.0,0.0857,0,2026,1,12,4,1,67,97,164,941,0
2026-01-12,Monday,05:00,24.9,55,39,40,39,30,31,1,0,34,35,0,0,13,5,20,10,0,438,482,0,2597.8,2597.8,0.1156,0,2026,1,12,5,1,179,70,249,920,0
2026-01-12,Monday,06:00,26.5,57,201,161,172,154,151,145,120,159,141,0,0,0,5,20,10,0,470,446,11,2818.0,2807.0,0.1112,0,2026,1,12,6,1,839,565,1404,916,0
2026-01-12,Monday,07:00,26.1,53,377,431,508,340,390,371,357,364,397,0,0,40,5,167,69,0,405,366,34,3132.1,3098.1,0.0879,0,2026,1,12,7,1,2046,1489,3535,771,0
2026-01-12,Monday,08:00,26.9,44,1427,1172,853,1195,1113,969,1019,1002,1139,10,6,80,5,150,66,0,389,388,49,4124.9,4075.9,0.0707,0,2026,1,12,8,1,5760,4129,9889,777,16
2026-01-12,Monday,09:00,28.2,43,1530,1375,1560,1169,1262,1082,1045,1189,937,18,18,120,180,172,73,0,324,300,102,4817.6,4715.6,0.0693,0,2026,1,12,9,1,6896,4253,11149,624,36
2026-01-12,Monday,10:00,27.5,44,1709,1531,1434,1475,976,1286,1096,928,1353,38,29,273,180,78,30,0,358,317,162,5099.4,4937.4,0.0583,0,2026,1,12,10,1,7125,4663,11788,675,67
